S,A
9.475423729,14.12339744
9.463559322,13.9775641
9.451271186,14.10897436
9.43940678,14.11217949
9.427542373,13.94871795
9.415254237,14.18429487
9.403389831,14.12019231
9.391101695,14.1650641
9.379661017,13.92147436
9.367372881,14.15064103
9.355084746,14.13301282
9.343644068,14.13461538
9.331355932,14.13621795
9.319067797,13.92628205
9.307627119,13.92788462
9.295338983,13.95673077
9.283474576,13.97115385
9.271610169,14.17948718
9.259322034,14.07211538
9.247457627,14.1025641
9.235169492,14.19230769
9.223305085,14.16666667
9.211440678,14.0224359
9.199152542,14.16346154
9.187288136,14.19391026
9.175423729,14.03685897
9.163135593,13.97596154
9.151694915,13.97115385
9.13940678,14.02564103
9.127118644,13.94871795
9.115677966,14.08173077
9.103389831,14.21955128
9.091101695,13.97115385
9.079237288,14.03846154
9.067372881,14.17948718
9.055508475,14.15224359
9.043220339,13.99358974
9.031355932,13.99679487
9.019491525,14.03365385
9.00720339,14.00641026
8.995338983,13.98878205
8.983474576,13.96314103
8.971186441,13.95673077
8.959322034,13.93910256
8.947457627,14.10737179
8.935169492,13.96314103
8.923305085,13.92467949
8.911440678,14.10897436
8.899152542,14.09775641
8.887288136,14.09615385
8.875423729,13.92147436
8.863559322,13.91666667
8.851271186,13.92788462
8.83940678,13.96153846
8.827542373,13.91826923
8.815254237,13.95352564
8.803389831,13.94391026
8.791525424,13.82371795
8.779237288,13.83814103
8.767372881,13.83173077
8.755508475,13.87980769
8.743220339,13.86057692
8.731355932,13.86057692
8.719491525,13.82051282
8.70720339,13.87660256
8.695338983,13.88461538
8.683474576,13.74839744
8.671186441,13.82051282
8.659322034,13.75641026
8.647457627,13.81891026
8.63559322,13.86698718
8.623305085,13.84935897
8.611440678,13.83333333
8.599576271,13.8525641
8.587288136,13.78205128
8.575423729,13.80929487
8.563559322,13.84615385
8.551271186,13.80769231
8.53940678,13.80608974
8.527542373,13.72275641
8.515254237,13.68589744
8.503389831,13.75801282
8.491525424,13.67467949
8.479661017,13.79326923
8.467372881,13.57852564
8.455508475,13.82051282
8.443644068,13.63301282
8.431355932,13.82371795
8.419067797,13.70512821
8.407627119,13.70032051
8.395338983,13.57532051
8.383474576,13.66025641
8.371610169,13.52083333
8.359322034,13.77083333
8.347457627,13.55929487
8.33559322,13.62019231
8.323305085,13.45032051
8.311440678,13.52724359
8.299576271,13.68910256
8.287711864,13.90064103
8.275423729,13.66826923
8.263135593,13.34455128
8.251694915,13.20512821
8.23940678,13.47435897
8.227118644,13.55448718
8.215677966,13.36057692
8.203389831,13.3349359
8.191101695,13.29967949
8.179661017,13.42467949
8.167372881,13.52564103
8.155508475,13.4775641
8.143644068,13.4599359
8.131355932,13.21794872
8.119491525,13.23237179
8.10720339,13.44230769
8.095338983,13.16025641
8.083474576,13.13621795
8.071186441,13.35897436
8.059322034,13.30288462
8.047457627,13.35416667
8.035169492,13.30929487
8.023728814,13.24839744
8.011440678,12.97115385
7.999576271,12.67147436
7.987711864,12.17147436
7.975423729,12.30128205
7.963559322,12.19551282
7.951271186,12.79166667
7.93940678,12.20352564
7.927542373,12.36698718
7.915254237,12.00480769
7.903389831,12.69551282
7.891525424,11.85096154
7.879237288,11.88942308
7.867372881,11.72596154
7.855508475,11.36538462
7.843220339,12.29647436
7.831779661,12.07532051
7.819491525,12.08653846
7.80720339,12.21634615
7.795338983,12.25641026
7.783474576,11.64102564
7.771610169,11.60416667
7.759322034,11.91025641
7.747457627,11.80608974
7.73559322,12.10897436
