S,A
12.81165312,0.005400273
12.83875339,0.00112753
12.86133695,-0.000296718
12.88843722,0.00112753
12.91553749,0.003976025
12.94263776,0.002551777
12.96522132,-0.001720966
12.99232159,0.003976025
13.01942186,-0.000296718
13.04652213,-0.003145214
13.06910569,-0.001720966
13.09620596,-0.004569462
13.12330623,0.002551777
13.1504065,-0.004569462
13.17750678,0.00112753
13.20460705,-0.001720966
13.22719061,-0.004569462
13.25429088,0.00112753
13.28139115,0.00112753
13.30849142,0.002551777
13.33559169,0.003976025
13.36269196,0.002551777
13.38979223,0.00112753
13.4168925,-0.000296718
13.44399277,-0.001720966
13.46657633,0.002551777
13.4936766,-0.000296718
13.52529359,-0.001720966
13.55239386,0.00112753
13.57949413,0.00112753
13.60207769,-0.000296718
13.62917796,-0.004569462
13.65627823,-0.00599371
13.6833785,-0.007417957
13.71047877,0.002551777
13.74209575,0.00112753
13.76919603,-0.000296718
13.7962963,0.00112753
13.82339657,0.00112753
13.85049684,-0.004569462
13.87759711,0.00112753
13.90469738,0.00112753
13.93631436,0.002551777
13.96341463,0.00112753
13.99051491,-0.000296718
14.01761518,-0.000296718
14.04471545,-0.000296718
14.07633243,0.005400273
14.1034327,-0.000296718
14.13053297,0.002551777
14.16214995,0.00112753
14.18925023,-0.001720966
14.2163505,0.00112753
14.24345077,0.00112753
14.27506775,-0.001720966
14.30216802,0.00112753
14.32926829,0.00112753
14.35636856,0.003976025
14.38798555,-0.001720966
14.41508582,-0.003145214
14.4467028,-0.000296718
14.47380307,0.00112753
14.50090334,0.00112753
14.53252033,0.003976025
14.5596206,0.00112753
14.59123758,-0.001720966
14.61833785,-0.003145214
14.64995483,0.00112753
14.6770551,0.00112753
14.70867209,0.002551777
14.73577236,-0.000296718
14.76738934,0.002551777
14.79448961,-0.001720966
14.82610659,-0.000296718
14.85320687,0.002551777
14.88482385,0.00112753
14.91644083,0.00112753
14.9435411,-0.001720966
14.97515808,0.005400273
15.00677507,-0.001720966
15.03387534,-0.001720966
15.06549232,0.002551777
15.0971093,0.00112753
15.12420958,0.005400273
15.15582656,-0.00599371
15.18744354,-0.000296718
15.21454381,0.002551777
15.24616079,-0.000296718
15.27777778,0.002551777
15.30939476,-0.003145214
15.33649503,0.00112753
15.36811201,-0.000296718
15.399729,0.002551777
15.43134598,-0.000296718
15.45844625,-0.000296718
15.49006323,-0.003145214
15.52168022,-0.000296718
15.5532972,0.00112753
15.58491418,0.00112753
15.61653117,0.002551777
15.64814815,-0.001720966
15.67976513,-0.003145214
15.71138211,-0.001720966
15.7429991,0.002551777
15.77461608,-0.000296718
15.80623306,-0.001720966
15.83785005,0.00112753
15.86495032,-0.000296718
15.90108401,0.00112753
15.93270099,-0.000296718
15.96431798,-0.003145214
15.99593496,-0.000296718
16.02755194,0.003976025
16.05916893,-0.000296718
16.09078591,-0.000296718
16.1269196,-0.000296718
16.15853659,-0.000296718
16.19015357,0.00112753
16.22177055,-0.000296718
16.25338753,0.00112753
16.28952123,0.00112753
16.32113821,-0.000296718
16.35275519,0.00112753
16.38437218,0.00112753
16.41598916,-0.000296718
16.45212285,0.00112753
16.48373984,-0.000296718
16.51535682,-0.003145214
16.55149051,-0.003145214
16.5831075,-0.000296718
16.61472448,0.00112753
16.65085818,0.00112753
16.68247516,0.00112753
16.71409214,0.002551777
16.75022584,-0.003145214
16.78184282,0.002551777
16.8134598,-0.000296718
16.8495935,0.00112753
16.88121048,0.002551777
16.91734417,0.002551777
16.94896116,0.00112753
16.98509485,0.003976025
17.02122855,0.00112753
17.05284553,0.003976025
17.08897922,-0.000296718
17.12059621,-0.001720966
17.1567299,-0.003145214
17.18834688,0.00112753
17.22448058,-0.000296718
17.26061427,-0.003145214
17.29223126,0.002551777
17.32836495,0.00112753
17.35998193,0.002551777
17.39611563,-0.003145214
17.43224932,-0.001720966
17.46838302,-0.004569462
17.50451671,0.00112753
17.53613369,-0.000296718
17.57226739,-0.001720966
17.60840108,-0.001720966
17.64001807,-0.000296718
17.67615176,-0.003145214
17.71228546,-0.000296718
17.74841915,-0.000296718
17.78455285,0.00112753
17.82068654,0.00112753
17.85682023,-0.003145214
17.89295393,0.003976025
17.92908762,-0.003145214
17.96070461,0.005400273
18.00135501,-0.000296718
18.032972,-0.003145214
18.0736224,-0.003145214
18.1097561,-0.000296718
18.14588979,-0.003145214
18.18202349,-0.003145214
18.21815718,0.003976025
18.25429088,0.00112753
18.29042457,-0.000296718
18.32655827,-0.001720966
18.36269196,-0.003145214
18.39882565,-0.001720966
18.43947606,-0.001720966
18.47109304,-0.003145214
18.51174345,0.00112753
18.54787715,-0.000296718
18.58401084,-0.001720966
18.62014453,-0.001720966
18.66079494,0.003976025
18.69692864,-0.00599371
18.73306233,0.002551777
18.77371274,-0.001720966
18.80984643,0.005400273
18.84598013,0.002551777
18.88663053,0.00112753
18.92276423,-0.000296718
18.95889792,0.002551777
18.99503162,-0.001720966
19.03568202,0.00112753
19.07633243,-0.000296718
19.11246612,-0.000296718
19.14859982,-0.000296718
19.18925023,0.00112753
19.22538392,0.00112753
19.26603433,0.00112753
19.30668473,0.003976025
19.34281843,-0.000296718
19.38346883,0.003976025
19.41960253,-0.000296718
19.46025294,0.002551777
19.49638663,0.005400273
19.53703704,0.002551777
19.57768744,-0.000296718
19.61382114,-0.003145214
19.65447154,-0.001720966
19.69512195,-0.000296718
19.73577236,0.002551777
19.77190605,-0.001720966
19.81255646,-0.000296718
19.85320687,0.005400273
19.88934056,0.002551777
19.92999097,-0.004569462
19.97064137,-0.000296718
20.01129178,-0.000296718
20.05194219,0.003976025
20.09259259,0.006824521
20.133243,0.003976025
20.16937669,-0.004569462
20.2100271,0.00112753
20.25067751,-0.000296718
20.29584463,-0.00599371
20.33649503,0.00112753
20.37262873,-0.003145214
20.41779584,-0.003145214
20.45844625,-0.000296718
20.49457995,-0.000296718
20.53974706,-0.001720966
20.58039747,0.00112753
20.62104788,0.00112753
20.66169828,-0.000296718
20.70234869,0.00112753
20.7429991,0.00112753
20.78816621,-0.000296718
20.82881662,0.002551777
20.86946703,-0.000296718
20.91463415,0.002551777
20.95528455,0.002551777
20.99593496,-0.000296718
21.03658537,-0.000296718
21.07723577,0.002551777
21.12240289,0.002551777
21.1630533,-0.001720966
21.20822042,-0.000296718
21.24887082,0.005400273
21.28952123,-0.001720966
21.33468835,-0.004569462
21.37533875,0.002551777
21.42050587,0.00112753
21.46115628,-0.000296718
21.5063234,0.00112753
21.55149051,0.00112753
21.59214092,-0.001720966
21.63279133,0.00112753
21.67795845,-0.003145214
21.72312556,-0.000296718
21.76377597,0.005400273
21.80894309,0.002551777
21.8495935,0.002551777
21.89476061,-0.003145214
21.93992773,-0.00599371
21.98509485,0.002551777
22.02574526,0.002551777
22.07091238,-0.003145214
22.11607949,7.394872708
22.16124661,0.00112753
22.20641373,0.003976025
22.24706414,-0.000296718
22.29223126,0.00112753
22.33739837,-0.001720966
22.38256549,-0.001720966
22.42773261,7.394872708
22.47289973,7.430716278
22.51806685,0.00112753
22.56323397,0.00112753
22.60840108,-0.000296718
22.6535682,-0.001720966
22.69873532,7.377544359
22.74390244,-0.000296718
22.78906956,-0.000296718
22.83423668,-0.001720966
22.87940379,-0.010266453
22.92457091,-0.000296718
22.96973803,0.002551777
23.01942186,-0.000296718
23.06458898,0.003976025
23.1097561,0.002551777
23.15492322,0.002551777
23.20460705,7.377544359
23.24977416,7.378968607
23.29494128,-0.001720966
23.34462511,7.432140526
23.38979223,0.002551777
23.43495935,0.003976025
23.48464318,7.400569699
23.5298103,7.357367515
23.57497742,7.381817103
23.62466125,7.386089846
23.66982836,7.366150377
23.7195122,7.373271616
23.76467931,7.387514094
23.81436314,7.344549285
23.85953026,0.00112753
23.90921409,7.410539434
23.95889792,7.404842443
24.00406504,7.413387929
24.05374887,7.371847368
24.09891599,7.411963682
24.15311653,7.422170791
24.19828365,7.404842443
24.24796748,7.410539434
24.29765131,7.394872708
24.34281843,7.358791763
24.39250226,7.364726129
24.44218609,7.376120112
24.49186992,7.377544359
24.53703704,7.361877633
24.58672087,7.33149368
24.64092141,7.377544359
24.68608853,7.360216011
24.73577236,7.427867782
24.78545619,7.343125037
24.83514002,7.40626669
24.88482385,7.390599964
24.93902439,7.390599964
24.98419151,7.364726129
25.03839205,7.376120112
25.08355917,7.314402706
25.13775971,7.409115186
25.18744354,7.343125037
25.23712737,7.374695864
25.2868112,7.394872708
25.34101174,7.388938342
25.39069557,7.374695864
25.4403794,7.404842443
25.49006323,7.458014361
25.53974706,7.417660673
25.58943089,7.387514094
25.64363144,7.341700789
25.69331527,7.378968607
25.74751581,7.410539434
25.79719964,7.363301881
25.84688347,7.378968607
25.90108401,7.328645184
25.95528455,7.378968607
26.00496838,7.387514094
26.05465221,7.344549285
26.10885276,7.392024212
26.15853659,7.422170791
26.21273713,7.439261765
26.26693767,7.33457955
26.3166215,7.35451902
26.37082204,7.419322295
26.42502258,7.35451902
26.47470641,7.353094772
26.52890696,7.383241351
26.5831075,7.381817103
26.63730804,7.374695864
26.69150858,7.411963682
26.74570912,7.355943267
26.79539295,7.376120112
26.8495935,7.347397781
26.90379404,7.383241351
26.95799458,7.361877633
27.01219512,7.366150377
27.06639566,7.430716278
27.12059621,7.413387929
27.17479675,7.364726129
