S,A
12.81165312,0.00112753
12.83875339,-0.000296718
12.86133695,0.00112753
12.88843722,0.00112753
12.91553749,0.003976025
12.94263776,0.00112753
12.96522132,0.00112753
12.99232159,-0.001720966
13.01942186,-0.000296718
13.04652213,0.003976025
13.06910569,0.00112753
13.09620596,-0.000296718
13.12330623,0.003976025
13.1504065,-0.001720966
13.17750678,-0.003145214
13.20460705,0.002551777
13.22719061,0.00112753
13.25429088,-0.001720966
13.28139115,0.00112753
13.30849142,0.002551777
13.33559169,0.002551777
13.36269196,-0.001720966
13.38979223,-0.003145214
13.4168925,-0.001720966
13.44399277,-0.000296718
13.46657633,0.002551777
13.4936766,-0.000296718
13.52529359,-0.00599371
13.55239386,-0.00599371
13.57949413,0.002551777
13.60207769,0.00112753
13.62917796,0.00112753
13.65627823,-0.004569462
13.6833785,-0.001720966
13.71047877,0.002551777
13.74209575,-0.001720966
13.76919603,-0.003145214
13.7962963,-0.001720966
13.82339657,-0.001720966
13.85049684,-0.004569462
13.87759711,0.005400273
13.90469738,-0.000296718
13.93631436,-0.001720966
13.96341463,-0.000296718
13.99051491,-0.004569462
14.01761518,0.00112753
14.04471545,-0.000296718
14.07633243,0.002551777
14.1034327,0.002551777
14.13053297,-0.000296718
14.16214995,-0.001720966
14.18925023,-0.000296718
14.2163505,-0.004569462
14.24345077,-0.001720966
14.27506775,0.00112753
14.30216802,-0.001720966
14.32926829,-0.001720966
14.35636856,-0.001720966
14.38798555,0.005400273
14.41508582,0.00112753
14.4467028,0.002551777
14.47380307,0.00112753
14.50090334,-0.000296718
14.53252033,-0.000296718
14.5596206,0.002551777
14.59123758,0.002551777
14.61833785,-0.000296718
14.64995483,-0.000296718
14.6770551,0.00112753
14.70867209,-0.000296718
14.73577236,0.00112753
14.76738934,-0.001720966
14.79448961,-0.00599371
14.82610659,-0.003145214
14.85320687,-0.003145214
14.88482385,-0.00599371
14.91644083,0.006824521
14.9435411,0.00112753
14.97515808,-0.001720966
15.00677507,-0.007417957
15.03387534,0.00112753
15.06549232,0.00112753
15.0971093,0.00112753
15.12420958,-0.000296718
15.15582656,-0.000296718
15.18744354,0.002551777
15.21454381,-0.003145214
15.24616079,0.00112753
15.27777778,0.002551777
15.30939476,-0.001720966
15.33649503,0.00112753
15.36811201,0.00112753
15.399729,0.00112753
15.43134598,0.00112753
15.45844625,-0.001720966
15.49006323,0.00112753
15.52168022,-0.001720966
15.5532972,-0.003145214
15.58491418,0.003976025
15.61653117,-0.001720966
15.64814815,-0.003145214
15.67976513,-0.000296718
15.71138211,0.00112753
15.7429991,0.002551777
15.77461608,0.00112753
