S,A
12.81165312,0.002551777
12.83875339,0.003976025
12.86133695,0.00112753
12.88843722,-0.000296718
12.91553749,-0.000296718
12.94263776,0.00112753
12.96522132,-0.003145214
12.99232159,-0.003145214
13.01942186,0.003976025
13.04652213,-0.001720966
13.06910569,-0.001720966
13.09620596,0.00112753
13.12330623,0.00112753
13.1504065,0.00112753
13.17750678,0.00112753
13.20460705,0.002551777
13.22719061,-0.001720966
13.25429088,0.003976025
13.28139115,-0.003145214
13.30849142,-0.000296718
13.33559169,-0.001720966
13.36269196,-0.001720966
13.38979223,0.003976025
13.4168925,0.00112753
13.44399277,-0.001720966
13.46657633,-0.00599371
13.4936766,-0.001720966
13.52529359,0.002551777
13.55239386,0.003976025
13.57949413,-0.000296718
13.60207769,0.003976025
13.62917796,0.00112753
13.65627823,-0.000296718
13.6833785,0.00112753
13.71047877,0.003976025
13.74209575,-0.000296718
13.76919603,0.002551777
13.7962963,0.002551777
13.82339657,0.002551777
13.85049684,0.003976025
13.87759711,-0.000296718
13.90469738,-0.001720966
13.93631436,-0.003145214
13.96341463,0.00112753
13.99051491,-0.000296718
14.01761518,0.00112753
14.04471545,0.002551777
14.07633243,0.00112753
14.1034327,0.00112753
14.13053297,-0.001720966
14.16214995,0.00112753
14.18925023,-0.000296718
14.2163505,-0.000296718
14.24345077,0.00112753
14.27506775,0.005400273
14.30216802,-0.003145214
14.32926829,0.002551777
14.35636856,-0.001720966
14.38798555,0.00112753
14.41508582,-0.001720966
14.4467028,0.003976025
14.47380307,-0.000296718
14.50090334,0.002551777
14.53252033,-0.000296718
14.5596206,0.002551777
14.59123758,-0.003145214
14.61833785,-0.003145214
14.64995483,-0.001720966
14.6770551,-0.001720966
14.70867209,0.002551777
14.73577236,-0.003145214
14.76738934,-0.001720966
14.79448961,-0.004569462
14.82610659,0.002551777
14.85320687,0.00112753
14.88482385,0.00112753
14.91644083,-0.000296718
14.9435411,0.002551777
14.97515808,0.00112753
15.00677507,0.002551777
15.03387534,0.003976025
15.06549232,-0.003145214
15.0971093,-0.001720966
15.12420958,0.002551777
15.15582656,0.003976025
15.18744354,-0.001720966
15.21454381,0.002551777
15.24616079,0.00112753
15.27777778,0.00112753
15.30939476,0.002551777
15.33649503,0.00112753
15.36811201,-0.004569462
15.399729,0.002551777
15.43134598,-0.000296718
15.45844625,0.005400273
15.49006323,0.006824521
15.52168022,-0.000296718
15.5532972,-0.000296718
15.58491418,0.005400273
15.61653117,-0.000296718
15.64814815,0.005400273
15.67976513,0.005400273
15.71138211,0.00112753
15.7429991,-0.004569462
15.77461608,0.00112753
15.80623306,0.006824521
15.83785005,0.00112753
15.86495032,0.002551777
15.90108401,0.00112753
15.93270099,0.00112753
15.96431798,0.00112753
15.99593496,0.00112753
16.02755194,-0.000296718
16.05916893,-0.001720966
16.09078591,0.00112753
16.1269196,0.00112753
16.15853659,0.00112753
16.19015357,0.002551777
16.22177055,0.002551777
16.25338753,-0.001720966
16.28952123,-0.001720966
16.32113821,-0.001720966
16.35275519,0.002551777
16.38437218,0.008248769
16.41598916,-0.001720966
16.45212285,0.002551777
16.48373984,0.00112753
16.51535682,-0.001720966
16.55149051,-0.004569462
16.5831075,0.003976025
16.61472448,0.002551777
16.65085818,-0.003145214
16.68247516,0.005400273
16.71409214,0.003976025
16.75022584,-0.007417957
16.78184282,-0.001720966
16.8134598,0.00112753
16.8495935,0.00112753
16.88121048,0.356002611
16.91734417,0.00112753
16.94896116,0.002551777
16.98509485,-0.001720966
17.02122855,0.003976025
17.05284553,0.00112753
17.08897922,-0.003145214
17.12059621,-0.000296718
17.1567299,-0.000296718
17.18834688,-0.00599371
17.22448058,-0.000296718
17.26061427,0.00112753
17.29223126,-0.000296718
17.32836495,0.002551777
17.35998193,0.003976025
17.39611563,0.00112753
17.43224932,-0.003145214
17.46838302,0.002551777
17.50451671,0.00112753
17.53613369,0.352916741
17.57226739,-0.000296718
17.60840108,0.00112753
17.64001807,0.005400273
17.67615176,-0.003145214
17.71228546,-0.001720966
17.74841915,0.002551777
17.78455285,0.003976025
17.82068654,0.357426859
17.85682023,0.361699602
17.89295393,-0.000296718
17.92908762,-0.000296718
17.96070461,0.354340989
18.00135501,-0.000296718
18.032972,0.357426859
18.0736224,0.00112753
18.1097561,0.351492493
18.14588979,-0.001720966
18.18202349,0.354340989
18.21815718,0.348643997
18.25429088,0.360275355
18.29042457,0.351492493
18.32655827,0.351492493
18.36269196,0.351492493
18.39882565,0.002551777
18.43947606,0.357426859
18.47109304,0.34721975
18.51174345,0.357426859
18.54787715,0.357426859
18.58401084,0.351492493
18.62014453,0.356002611
18.66079494,0.354340989
18.69692864,-0.000296718
18.73306233,0.358851107
18.77371274,0.352916741
18.80984643,0.356002611
18.84598013,0.358851107
18.88663053,0.351492493
18.92276423,-0.000296718
18.95889792,0.358851107
18.99503162,0.360275355
19.03568202,0.350068245
19.07633243,0.348643997
19.11246612,0.360275355
19.14859982,0.352916741
19.18925023,0.357426859
19.22538392,0.357426859
19.26603433,0.356002611
19.30668473,0.354340989
19.34281843,0.357426859
19.38346883,0.356002611
19.41960253,0.358851107
19.46025294,0.351492493
19.49638663,0.350068245
19.53703704,1.259213103
19.57768744,0.356002611
19.61382114,0.354340989
19.65447154,0.352916741
19.69512195,0.358851107
19.73577236,0.351492493
19.77190605,0.357426859
19.81255646,1.257788855
19.85320687,0.354340989
19.88934056,0.360275355
19.92999097,0.358851107
19.97064137,0.354340989
20.01129178,0.350068245
20.05194219,0.352916741
20.09259259,0.350068245
20.133243,1.244970625
20.16937669,1.253516112
20.2100271,0.354340989
20.25067751,0.358851107
20.29584463,1.259213103
20.33649503,1.249243368
20.37262873,1.266334342
20.41779584,0.356002611
20.45844625,1.262061599
20.49457995,0.350068245
20.53974706,1.244970625
20.58039747,0.357426859
20.62104788,0.352916741
20.66169828,0.352916741
20.70234869,1.253516112
20.7429991,1.269420212
20.78816621,1.256364607
20.82881662,1.259213103
20.86946703,1.260637351
20.91463415,1.253516112
20.95528455,1.262061599
20.99593496,1.262061599
21.03658537,1.259213103
21.07723577,1.257788855
21.12240289,1.257788855
21.1630533,1.264910094
21.20822042,1.253516112
21.24887082,1.253516112
21.28952123,1.267995965
21.33468835,1.247819121
21.37533875,1.259213103
21.42050587,1.259213103
21.46115628,1.259213103
21.5063234,1.252091864
21.55149051,1.249243368
21.59214092,1.249243368
21.63279133,1.259213103
21.67795845,1.260637351
21.72312556,1.262061599
21.76377597,1.257788855
21.80894309,1.262061599
21.8495935,1.264910094
21.89476061,1.257788855
21.93992773,1.25494036
21.98509485,1.256364607
22.02574526,1.246394873
22.07091238,1.260637351
22.11607949,1.247819121
22.16124661,1.272268708
22.20641373,1.257788855
22.24706414,1.259213103
22.29223126,2.78315827
22.33739837,1.262061599
22.38256549,1.266334342
22.42773261,1.263485847
22.47289973,2.778885526
22.51806685,1.266334342
22.56323397,1.272268708
22.60840108,1.249243368
22.6535682,1.252091864
22.69873532,1.266334342
22.74390244,1.260637351
22.78906956,1.262061599
22.83423668,1.266334342
22.87940379,1.266334342
22.92457091,1.25494036
22.96973803,1.256364607
23.01942186,1.252091864
23.06458898,2.764405673
23.1097561,2.784582517
23.15492322,1.260637351
23.20460705,2.758708682
23.24977416,2.758708682
23.29494128,2.778885526
23.34462511,1.250667616
23.38979223,2.790279509
23.43495935,1.256364607
23.48464318,2.78315827
23.5298103,2.781734022
23.57497742,2.797400748
23.62466125,2.798824996
23.66982836,2.801673491
23.7195122,2.787431013
23.76467931,2.7959765
23.81436314,2.777461278
23.85953026,2.790279509
23.90921409,2.767254169
23.95889792,2.800249243
24.00406504,2.774375408
24.05374887,2.814729096
24.09891599,2.791703756
24.15311653,2.791703756
24.19828365,2.804521987
24.24796748,2.790279509
24.29765131,2.787431013
24.34281843,2.786006765
24.39250226,4.711827191
24.44218609,2.804521987
24.49186992,2.778885526
24.53703704,2.781734022
24.58672087,2.781734022
24.64092141,2.765829921
24.68608853,2.778885526
24.73577236,2.784582517
24.78545619,4.740549522
24.83514002,2.780309774
24.88482385,2.787431013
24.93902439,2.78315827
24.98419151,4.733428283
25.03839205,4.720610053
25.08355917,4.736276779
25.13775971,2.765829921
25.18744354,2.77295116
25.23712737,4.732004035
25.2868112,4.747908136
25.34101174,2.78315827
25.39069557,4.711827191
25.4403794,2.786006765
25.49006323,4.7061302
25.53974706,4.7061302
25.58943089,4.739125274
25.64363144,4.737701027
25.69331527,4.747908136
25.74751581,4.733428283
25.79719964,2.806183609
25.84688347,4.703281704
25.90108401,4.716337309
25.95528455,2.788855261
26.00496838,4.711827191
26.05465221,4.723458548
26.10885276,4.74505964
26.15853659,4.734852531
26.21273713,4.752180879
26.26693767,4.74505964
26.3166215,4.759302119
26.37082204,4.736276779
26.42502258,4.720610053
26.47470641,4.716337309
26.52890696,4.707554448
26.5831075,4.719185805
26.63730804,4.762150614
26.69150858,4.717761557
26.74570912,4.72915554
26.79539295,4.74505964
26.8495935,4.734852531
26.90379404,4.714913062
26.95799458,4.740549522
27.01219512,4.733428283
27.06639566,4.704705952
27.12059621,4.713251439
27.17479675,4.743635393
27.22899729,4.720610053
27.28319783,7.33149368
27.33739837,4.736276779
27.39159892,4.696160465
27.45031617,7.380392855
27.50451671,4.711827191
27.55871725,4.690463474
27.6129178,4.752180879
27.66711834,7.380392855
27.72131888,4.7061302
27.78003613,4.734852531
27.83423668,7.392024212
27.88843722,4.760726366
27.94715447,7.310129963
28.00135501,4.746483888
28.06007227,4.737701027
28.11427281,7.351670524
28.16847335,4.723458548
28.22719061,7.399145451
28.28139115,7.381817103
28.3401084,4.726307044
28.39430894,7.401993947
28.4530262,4.734852531
28.51174345,7.397721203
28.5704607,4.699008961
28.62466125,7.371847368
28.6833785,7.416236425
28.74209575,7.377544359
28.7962963,4.753605127
28.85501355,7.386089846
28.9137308,7.404842443
28.97244806,7.414812177
29.0266486,7.380392855
29.08536585,4.719185805
29.14408311,7.378968607
29.20280036,7.31867545
29.26151762,7.414812177
29.32023487,7.432140526
29.37895212,7.407690938
29.43766938,7.439261765
29.49638663,7.397721203
29.55510388,7.394872708
29.61382114,7.387514094
29.67253839,7.401993947
29.73125565,7.401993947
29.79448961,7.404842443
29.85320687,7.347397781
29.91192412,7.423595039
29.97515808,7.414812177
30.03387534,7.373271616
30.09259259,7.368998872
30.15130985,7.371847368
30.21454381,7.414812177
30.27326107,7.381817103
30.33197832,7.40626669
30.39521229,7.338852294
