S,A
18.1097561,0.600023737
18.14588979,0.30425494
18.18202349,0.308527684
18.21815718,0.374517833
18.25429088,0.447866595
18.29042457,0.377366328
18.32655827,0.301406445
18.36269196,0.4450181
18.39882565,0.45783633
18.43947606,0.454987835
18.47109304,0.374517833
18.51174345,0.373093585
18.54787715,0.367396594
18.58401084,0.579846893
18.62014453,0.584357011
18.66079494,0.602872233
18.69692864,0.440507982
18.73306233,0.648922913
18.77371274,0.674796748
18.80984643,0.668862382
18.84598013,0.585781259
18.88663053,0.579846893
18.92276423,0.581271141
18.95889792,0.520977984
18.99503162,0.582932764
19.03568202,0.683342235
19.07633243,0.81413566
19.11246612,0.808201294
19.14859982,0.564180167
19.18925023,0.730817162
19.22538392,0.890095543
19.26603433,0.671948252
19.30668473,0.735089906
19.34281843,0.818408403
19.38346883,0.746483888
19.41960253,0.819832651
19.46025294,0.737938401
19.49638663,0.808201294
19.53703704,0.821256899
19.57768744,0.881550056
19.61382114,0.815559907
19.65447154,0.888671295
19.69512195,0.707791822
19.73577236,0.898878405
19.77190605,0.989318141
19.81255646,0.81413566
19.85320687,0.890095543
19.88934056,0.854251973
19.92999097,0.993590885
19.97064137,1.053884042
20.01129178,1.095424604
20.05194219,1.01946472
20.09259259,0.999287876
20.133243,1.164500623
20.16937669,0.967717049
20.2100271,1.144323779
20.25067751,1.125808557
20.29584463,1.075485134
20.33649503,1.084030621
20.37262873,1.117025696
20.41779584,1.108480209
20.45844625,1.183253219
20.49457995,1.244970625
20.53974706,1.046762803
20.58039747,1.076909382
20.62104788,1.197495698
20.66169828,1.226218029
20.70234869,1.34965284
20.7429991,1.233339268
20.78816621,1.358435701
20.82881662,1.236187763
20.86946703,1.348228592
20.91463415,1.339683105
20.95528455,1.279389947
20.99593496,1.339683105
21.03658537,1.332561866
21.07723577,1.348228592
21.12240289,1.266334342
21.1630533,1.550709157
21.20822042,1.525072696
21.24887082,1.430122841
21.28952123,1.417304611
21.33468835,1.469052282
21.37533875,1.733250252
21.42050587,1.275117204
21.46115628,1.481870512
21.5063234,1.484719008
21.55149051,1.479022016
21.59214092,1.479022016
21.63279133,1.731826004
21.67795845,1.477597769
21.72312556,1.894190256
21.76377597,1.479022016
21.80894309,1.484719008
21.8495935,1.454572429
21.89476061,1.488991751
21.93992773,1.588214349
21.98509485,1.862382054
22.02574526,1.580855736
22.07091238,1.674381342
22.11607949,1.859533559
22.16124661,2.034953415
22.20641373,2.00907958
22.24706414,1.647083259
22.29223126,2.13963563
22.33739837,2.016200819
22.38256549,1.988902736
22.42773261,2.093822325
22.47289973,2.083615216
22.51806685,1.717346152
22.56323397,2.297727138
22.60840108,2.148181117
22.6535682,2.424010444
22.69873532,2.240282476
22.74390244,2.494510712
22.78906956,2.517298677
22.83423668,2.250252211
22.87940379,2.467212628
22.92457091,2.470061124
22.96973803,2.096670821
23.01942186,2.501631951
23.06458898,2.462939885
23.1097561,2.607975788
23.15492322,2.405257848
23.20460705,2.561925108
23.24977416,3.189543647
23.29494128,2.857693905
23.34462511,2.408343718
23.38979223,2.638122367
23.43495935,2.889502107
23.48464318,2.73710759
23.5298103,2.731410599
23.57497742,2.998457065
23.62466125,2.78315827
23.66982836,2.823274583
23.7195122,2.738531838
23.76467931,3.117856507
23.81436314,2.71408225
23.85953026,3.192392143
23.90921409,2.751587443
23.95889792,3.249836805
24.00406504,3.193816391
