S,A
18.00135501,4.134190438
18.032972,4.153475291
18.0736224,4.034552029
18.1097561,8.139011651
18.14588979,4.134190438
18.18202349,4.192044998
18.21815718,5.085576537
18.25429088,6.078746485
18.29042457,5.124146243
18.32655827,4.095620731
18.36269196,6.040176778
18.39882565,6.213740458
18.43947606,6.175170751
18.47109304,5.085576537
18.51174345,5.066291683
18.54787715,4.98915227
18.58401084,7.865809562
18.62014453,7.926878264
18.66079494,8.177581358
18.69692864,5.979108076
18.73306233,8.80112495
18.77371274,9.151466452
18.80984643,9.071112897
18.84598013,7.946163118
18.88663053,7.865809562
18.92276423,7.885094415
18.95889792,7.06870229
18.99503162,7.904379269
19.03568202,9.267175573
19.07633243,11.03816794
19.11246612,10.95781438
19.14859982,7.653676175
19.18925023,9.910004018
19.22538392,12.06669345
19.26603433,9.112896746
19.30668473,9.967858578
19.34281843,11.0960225
19.38346883,10.1221374
19.41960253,11.11530735
19.46025294,10.00642828
19.49638663,10.95781438
19.53703704,11.13459221
19.57768744,11.95098433
19.61382114,11.05745279
19.65447154,12.0474086
19.69512195,9.598232222
19.73577236,12.18561671
19.77190605,13.4102049
19.81255646,11.03816794
19.85320687,12.06669345
19.88934056,11.58135798
19.92999097,13.46805946
19.97064137,14.28445159
20.01129178,14.84692648
20.05194219,13.81840096
20.09259259,13.54519888
20.133243,15.78224186
20.16937669,13.11771796
20.2100271,15.50903978
20.25067751,15.25833668
20.29584463,14.57693853
20.33649503,14.69264765
20.37262873,15.13941342
20.41779584,15.0237043
20.45844625,16.0361591
20.49457995,16.87183608
20.53974706,14.18802732
20.58039747,14.59622338
20.62104788,16.22900763
20.66169828,16.61791884
20.70234869,18.2892728
20.7429991,16.71434311
20.78816621,18.40819606
20.82881662,16.75291282
20.86946703,18.26998795
20.91463415,18.15427883
20.95528455,17.3378867
20.99593496,18.15427883
21.03658537,18.05785456
21.07723577,18.26998795
21.12240289,17.16110888
21.1630533,21.01165127
21.20822042,20.66452391
21.24887082,19.37886701
21.28952123,19.20530333
21.33468835,19.90598634
21.37533875,23.48332664
21.42050587,17.28003214
21.46115628,20.07955002
21.5063234,20.11811973
21.55149051,20.04098031
21.59214092,20.04098031
21.63279133,23.46404178
21.67795845,20.02169546
21.72312556,25.66251507
21.76377597,20.04098031
21.80894309,20.11811973
21.8495935,19.70992366
21.89476061,20.17597429
21.93992773,21.51948574
21.98509485,25.23182001
22.02574526,21.41984733
22.07091238,22.68621937
22.11607949,25.1932503
22.16124661,27.56528726
22.20641373,27.2181599
22.24706414,22.31659301
22.29223126,28.98593813
22.33739837,27.31458417
22.38256549,26.94495781
22.42773261,28.36560868
22.47289973,28.22740056
22.51806685,23.26797911
22.56323397,31.12655685
22.60840108,29.10164725
22.6535682,32.83648051
22.69873532,30.34873443
22.74390244,33.79108076
22.78906956,34.09963841
22.83423668,30.4837284
22.87940379,33.4214544
22.92457091,33.46002411
22.96973803,28.40417838
23.01942186,33.88750502
23.06458898,33.36359984
23.1097561,35.32744074
23.15492322,32.58256328
23.20460705,34.70389715
23.24977416,43.20208919
23.29494128,38.70871836
23.34462511,32.62434713
23.38979223,35.7356368
23.43495935,39.13619928
23.48464318,37.07593411
23.5298103,36.9987947
23.57497742,40.6147047
23.62466125,37.6994777
23.66982836,38.24266774
23.7195122,37.09521896
23.76467931,42.23141824
23.81436314,36.76416231
23.85953026,43.2406589
23.90921409,37.27199679
23.95889792,44.01848132
24.00406504,43.25994375
24.05374887,42.18963439
24.09891599,44.50381679
24.15311653,43.9413419
24.19828365,41.6271595
24.24796748,42.44355163
24.29765131,50.78746485
24.34281843,41.46966653
24.39250226,46.62515066
24.44218609,43.45600643
24.49186992,47.49939735
24.53703704,48.62756127
24.58672087,53.10164725
24.64092141,53.21735637
24.68608853,55.27762153
24.73577236,50.78746485
24.78545619,48.23865006
24.83514002,52.7705906
24.88482385,53.14021695
24.93902439,56.36721575
24.98419151,50.74889514
25.03839205,56.60184813
25.08355917,52.36239454
25.13775971,56.3865006
25.18744354,52.73202089
25.23712737,57.80715147
25.2868112,56.83326637
25.34101174,51.05745279
25.39069557,59.24708718
25.4403794,64.3029329
25.49006323,57.67215749
25.53974706,62.41623142
25.58943089,64.553636
25.64363144,61.54198473
25.69331527,64.74969867
25.74751581,61.24949779
25.79719964,69.45520289
25.84688347,65.52752109
25.90108401,59.63599839
25.95528455,65.70108477
26.00496838,63.32904781
26.05465221,70.48694255
26.10885276,69.22057051
26.15853659,69.97910808
26.21273713,78.38087585
26.26693767,76.35918039
26.3166215,79.84009642
26.37082204,72.4700683
26.42502258,78.20731217
26.47470641,80.34471675
26.52890696,77.29128164
26.5831075,81.74608276
26.63730804,80.28686219
26.69150858,80.0361591
26.74570912,79.17798313
26.79539295,83.06709522
26.8495935,76.86380072
26.90379404,85.59662515
26.95799458,75.95098433
27.01219512,85.07271997
27.06639566,77.81840096
27.12059621,86.39373242
27.17479675,83.22458819
27.22899729,90.61390117
27.28319783,82.69746886
27.33739837,86.70550422
27.39159892,83.10566493
27.45031617,89.52430695
27.50451671,93.1820008
27.55871725,90.47890719
27.6129178,90.63318602
27.66711834,91.07995179
27.72131888,87.69546002
27.78003613,91.99598232
27.83423668,92.1309763
27.88843722,90.59461631
27.94715447,93.7830454
28.00135501,95.53475291
28.06007227,95.107272
28.11427281,92.30453998
28.16847335,95.35797509
28.22719061,93.14021695
28.28139115,93.54841302
28.3401084,93.86018481
28.39430894,93.62876657
28.4530262,96.19365207
28.51174345,93.25914022
28.5704607,91.62635597
28.62466125,96.27400562
28.6833785,93.4327039
28.74209575,92.32382483
28.7962963,95.70831659
28.85501355,96.31257533
28.9137308,93.84089996
28.97244806,95.7468863
29.0266486,95.26155082
29.08536585,97.82965046
29.14408311,95.98151868
29.20280036,96.19365207
29.26151762,95.00763359
29.32023487,95.76617115
29.37895212,95.70831659
29.43766938,95.63117718
29.49638663,95.55403777
29.55510388,95.18441141
29.61382114,95.88509442
29.67253839,98.60747288
29.73125565,95.63117718
29.79448961,95.63117718
29.85320687,95.63117718
29.91192412,98.17999196
29.97515808,98.33427079
30.03387534,95.00763359
30.09259259,98.81960627
30.15130985,98.56890317
30.21454381,98.54640418
30.27326107,98.58818803
30.33197832,98.80032141
30.39521229,96.11651266
30.45392954,98.66532744
30.5171635,95.84331057
30.57588076,98.50783447
30.63911472,98.19927682
30.69783198,98.44997991
30.76106594,98.04178385
30.82429991,98.46926476
30.88301716,98.64604259
30.94625113,98.33427079
31.00948509,97.98392929
31.07271906,98.48854962
31.13143631,98.0610687
31.19467028,97.65287264
31.25790425,98.04178385
31.32113821,98.0610687
31.38437218,98.39212535
31.44760614,98.4114102
31.5063234,98.58818803
31.57407407,98.27641623
31.63279133,98.54640418
31.69602529,98.46926476
31.76377597,98.29570108
31.82700994,98.54640418
31.8902439,98.00321414
31.95347787,97.73001205
32.01671183,98.31498594
32.0799458,97.92607473
32.14317977,97.65287264
32.21093044,98.08035356
32.27416441,98.35355564
32.33739837,98.35355564
32.40063234,98.00321414
32.46838302,98.00321414
32.53161698,98.46926476
32.59936766,98.54640418
32.66260163,98.54640418
32.7303523,98.23784652
32.79358627,98.25713138
32.86133695,98.60747288
32.92457091,98.4114102
32.99232159,98.58818803
33.05555556,98.29570108
33.12330623,98.39212535
33.19105691,98.11892326
33.25880759,98.04178385
33.32204155,98.56890317
33.38979223,97.81036561
33.45754291,98.3728405
33.52529359,98.64604259
33.58852755,99.0735235
33.65627823,98.4114102
33.72402891,98.60747288
33.79177958,98.48854962
33.85953026,98.19927682
33.92728094,98.52711933
33.99954833,98.0610687
34.06729901,98.56890317
34.13053297,98.78103656
34.20280036,98.29570108
34.27055104,98.3728405
34.33830172,98.46926476
34.40605239,98.25713138
34.47380307,98.56890317
34.54607046,97.90678988
34.61382114,98.64604259
34.68157182,98.50783447
34.75383921,97.98392929
34.82158988,98.58818803
34.89385727,98.09963841
34.96160795,98.08035356
35.03387534,99.15066292
35.10162602,98.66532744
35.17389341,98.27641623
35.24164408,97.90678988
35.31391147,99.87063078
35.38617886,98.87746083
35.45392954,98.15749297
35.52619693,99.88991563
35.59846432,98.39212535
35.666215,98.91603053
35.73848238,99.59742869
35.81074977,99.40458015
35.88301716,99.88991563
35.95528455,98.3728405
36.02755194,99.52028927
36.09981933,99.50100442
36.17208672,100.5327441
36.24435411,99.13137806
36.3166215,99.01566894
36.38888889,100.1438329
36.46115628,99.92848534
36.53342367,100.259542
36.60569106,100.2402571
36.68247516,99.7356368
36.75474255,99.44314986
36.82700994,100.0634793
36.90379404,100.3173965
36.97606143,100.3752511
37.04832882,100.1052632
37.12511292,99.3852953
37.19738031,100.124548
37.27416441,99.90920048
37.3464318,98.60747288
37.4232159,100.394536
37.49548329,99.92848534
37.57226739,100.4716754
37.64905149,100.0249096
37.72131888,99.46243471
37.79810298,100.394536
37.87488708,100.2788268
37.94715447,99.7356368
38.02393857,99.28565689
38.10072267,99.44314986
38.17750678,99.7356368
38.25429088,99.44314986
38.33107498,99.87063078
38.40785908,100.0441945
