S,A
25.95528455,7.357367515
26.00496838,7.381817103
26.05465221,7.399145451
26.10885276,7.403418195
26.15853659,1.499198861
26.21273713,7.371847368
26.26693767,7.403418195
26.3166215,7.420746543
26.37082204,7.420746543
26.42502258,7.353094772
26.47470641,7.376120112
26.52890696,7.419322295
26.5831075,7.401993947
26.63730804,7.419322295
26.69150858,7.366150377
26.74570912,7.355943267
26.79539295,7.416236425
26.8495935,7.417660673
26.90379404,7.353094772
26.95799458,7.420746543
27.01219512,7.39344846
27.06639566,7.380392855
27.12059621,7.401993947
27.17479675,7.420746543
27.22899729,7.392024212
27.28319783,7.357367515
27.33739837,7.384665598
27.39159892,7.383241351
27.45031617,7.348822028
27.50451671,7.357367515
27.55871725,7.367574625
27.6129178,7.388938342
27.66711834,7.388938342
27.72131888,7.392024212
27.78003613,7.357367515
27.83423668,7.368998872
27.88843722,7.353094772
27.94715447,7.426443535
28.00135501,7.350246276
28.06007227,7.378968607
28.11427281,7.350246276
28.16847335,7.427867782
28.22719061,7.404842443
28.28139115,7.367574625
28.3401084,7.416236425
28.39430894,7.394872708
28.4530262,7.430716278
28.51174345,7.358791763
28.5704607,7.420746543
28.62466125,7.40626669
28.6833785,7.422170791
28.74209575,7.386089846
28.7962963,7.310129963
28.85501355,7.348822028
28.9137308,7.363301881
28.97244806,7.420746543
29.0266486,7.374695864
29.08536585,7.397721203
29.14408311,7.392024212
29.20280036,7.387514094
29.26151762,7.380392855
29.32023487,7.380392855
29.37895212,7.361877633
29.43766938,7.345973533
29.49638663,7.360216011
29.55510388,7.357367515
29.61382114,7.419322295
29.67253839,7.417660673
29.73125565,7.348822028
29.79448961,7.407690938
29.85320687,7.387514094
29.91192412,7.363301881
29.97515808,7.399145451
30.03387534,7.384665598
30.09259259,7.373271616
30.15130985,7.39344846
30.21454381,7.376120112
30.27326107,7.37042312
30.33197832,7.373271616
30.39521229,7.417660673
30.45392954,7.394872708
30.5171635,7.384665598
30.57588076,7.394872708
30.63911472,7.380392855
30.69783198,7.400569699
30.76106594,7.401993947
30.82429991,7.401993947
30.88301716,7.399145451
30.94625113,7.383241351
31.00948509,7.332917928
31.07271906,7.42929203
31.13143631,7.394872708
31.19467028,7.340276541
31.25790425,7.374695864
31.32113821,7.35451902
31.38437218,7.386089846
31.44760614,7.387514094
31.5063234,7.347397781
31.57407407,7.334342176
31.63279133,7.410539434
31.69602529,7.419322295
31.76377597,7.347397781
31.82700994,7.358791763
31.8902439,7.409115186
31.95347787,7.371847368
32.01671183,7.328645184
32.0799458,7.348822028
32.14317977,7.423595039
32.21093044,7.414812177
32.27416441,7.334342176
32.33739837,7.404842443
32.40063234,7.381817103
32.46838302,7.31155421
32.53161698,7.374695864
32.59936766,7.401993947
32.66260163,7.403418195
32.7303523,7.407690938
