S,A
12.81165312,0.003976025
12.83875339,-0.000296718
12.86133695,-0.003145214
12.88843722,-0.00599371
12.91553749,0.005400273
12.94263776,-0.001720966
12.96522132,0.003976025
12.99232159,-0.000296718
13.01942186,0.005400273
13.04652213,0.003976025
13.06910569,-0.003145214
13.09620596,-0.003145214
13.12330623,0.002551777
13.1504065,0.003976025
13.17750678,0.00112753
13.20460705,-0.00599371
13.22719061,-0.000296718
13.25429088,-0.003145214
13.28139115,-0.001720966
13.30849142,-0.003145214
13.33559169,-0.004569462
13.36269196,-0.000296718
13.38979223,-0.000296718
13.4168925,0.00112753
13.44399277,-0.001720966
13.46657633,-0.003145214
13.4936766,-0.000296718
13.52529359,-0.001720966
13.55239386,0.00112753
13.57949413,-0.003145214
13.60207769,-0.001720966
13.62917796,0.003976025
13.65627823,0.00112753
13.6833785,-0.001720966
13.71047877,0.00112753
13.74209575,-0.004569462
13.76919603,0.005400273
13.7962963,-0.000296718
13.82339657,0.00112753
13.85049684,0.002551777
13.87759711,-0.003145214
13.90469738,0.002551777
13.93631436,0.00112753
13.96341463,0.00112753
13.99051491,-0.001720966
14.01761518,-0.000296718
14.04471545,0.002551777
14.07633243,0.00112753
14.1034327,0.00112753
14.13053297,0.006824521
14.16214995,0.00112753
14.18925023,-0.001720966
14.2163505,-0.000296718
14.24345077,0.00112753
14.27506775,-0.004569462
14.30216802,-0.001720966
14.32926829,0.005400273
14.35636856,0.003976025
14.38798555,-0.000296718
14.41508582,0.00112753
14.4467028,0.002551777
14.47380307,0.00112753
14.50090334,-0.000296718
14.53252033,0.002551777
14.5596206,-0.001720966
14.59123758,-0.001720966
14.61833785,-0.003145214
14.64995483,0.00112753
14.6770551,-0.003145214
14.70867209,0.00112753
14.73577236,0.002551777
14.76738934,-0.001720966
14.79448961,-0.003145214
14.82610659,0.002551777
14.85320687,0.002551777
14.88482385,0.005400273
14.91644083,-0.001720966
14.9435411,0.00112753
14.97515808,-0.001720966
15.00677507,0.002551777
15.03387534,-0.001720966
15.06549232,0.00112753
15.0971093,-0.000296718
15.12420958,0.002551777
15.15582656,-0.004569462
15.18744354,-0.000296718
15.21454381,0.002551777
15.24616079,0.002551777
15.27777778,0.002551777
15.30939476,-0.001720966
15.33649503,-0.000296718
15.36811201,0.003976025
15.399729,-0.000296718
15.43134598,-0.001720966
15.45844625,-0.004569462
15.49006323,-0.000296718
15.52168022,-0.000296718
15.5532972,-0.001720966
15.58491418,0.002551777
15.61653117,0.00112753
15.64814815,-0.000296718
15.67976513,0.003976025
15.71138211,-0.001720966
15.7429991,-0.001720966
15.77461608,-0.000296718
15.80623306,0.002551777
15.83785005,0.00112753
15.86495032,0.002551777
15.90108401,0.003976025
15.93270099,0.064269183
15.96431798,0.059996439
15.99593496,0.005400273
16.02755194,0.059996439
16.05916893,0.064269183
16.09078591,0.061420687
16.1269196,0.062844935
16.15853659,0.065693431
16.19015357,0.062844935
16.22177055,0.00112753
16.25338753,0.068779301
16.28952123,0.057147944
16.32113821,0.064269183
16.35275519,0.058572192
16.38437218,0.057147944
16.41598916,0.057147944
16.45212285,0.062844935
16.48373984,0.058572192
16.51535682,0.064269183
16.55149051,0.062844935
16.5831075,0.061420687
16.61472448,0.058572192
16.65085818,0.061420687
16.68247516,0.064269183
16.71409214,0.059996439
16.75022584,0.064269183
16.78184282,0.064269183
16.8134598,0.055723696
16.8495935,0.061420687
16.88121048,0.061420687
16.91734417,0.061420687
16.94896116,0.064269183
16.98509485,0.061420687
17.02122855,0.061420687
17.05284553,0.059996439
17.08897922,0.061420687
17.12059621,0.064269183
17.1567299,0.065693431
17.18834688,0.058572192
17.22448058,0.064269183
17.26061427,0.059996439
17.29223126,0.062844935
17.32836495,0.061420687
17.35998193,0.064269183
17.39611563,0.055723696
17.43224932,0.061420687
17.46838302,0.062844935
17.50451671,0.059996439
17.53613369,0.058572192
17.57226739,0.061420687
17.60840108,0.058572192
17.64001807,0.061420687
17.67615176,0.067117678
17.71228546,0.059996439
17.74841915,0.061420687
17.78455285,0.062844935
17.82068654,0.064269183
17.85682023,0.368820841
17.89295393,0.374517833
17.92908762,0.36312385
17.96070461,0.367396594
18.00135501,0.062844935
18.032972,0.375942081
18.0736224,0.062844935
18.1097561,0.380214824
18.14588979,0.061420687
18.18202349,0.378790576
18.21815718,0.365972346
18.25429088,0.370245089
18.29042457,0.064269183
18.32655827,0.373093585
18.36269196,0.374517833
18.39882565,0.377366328
18.43947606,0.373093585
18.47109304,0.058572192
18.51174345,0.377366328
18.54787715,0.368820841
18.58401084,0.375942081
18.62014453,0.375942081
18.66079494,0.367396594
18.69692864,0.371669337
18.73306233,0.377366328
18.77371274,0.973414041
18.80984643,0.373093585
18.84598013,0.374517833
18.88663053,0.368820841
18.92276423,0.059996439
18.95889792,0.378790576
18.99503162,0.374517833
19.03568202,0.370245089
19.07633243,0.377366328
19.11246612,0.36312385
19.14859982,0.373093585
19.18925023,0.368820841
19.22538392,0.371669337
19.26603433,0.979111032
19.30668473,0.370245089
19.34281843,0.373093585
19.38346883,0.368820841
19.41960253,0.374517833
19.46025294,0.371669337
19.49638663,0.967717049
19.53703704,0.973414041
19.57768744,0.380214824
19.61382114,0.375942081
19.65447154,0.374517833
19.69512195,0.365972346
19.73577236,0.976262536
19.77190605,0.971989793
19.81255646,0.371669337
19.85320687,0.973414041
19.88934056,0.973414041
19.92999097,0.974838289
19.97064137,0.375942081
20.01129178,0.373093585
20.05194219,0.370245089
20.09259259,0.986469646
20.133243,0.368820841
20.16937669,0.979111032
20.2100271,0.378790576
20.25067751,0.974838289
20.29584463,0.977686784
20.33649503,0.976262536
20.37262873,0.977686784
20.41779584,0.976262536
20.45844625,0.979111032
20.49457995,0.973414041
20.53974706,0.985045398
20.58039747,0.371669337
20.62104788,0.979111032
20.66169828,0.977686784
20.70234869,0.977686784
